Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Amount,Merchant,Location,Device,Is_International,Is_HighRisk_Country,Transaction_Type,Fraud_Flag,Hour
4253,2aa84755-459e-4ca1-886f-6a9d1d7e74b0,14-09-2023,11:40:39,7706.07,Amazon,Mumbai,Mobile,Yes,No,In-store,Not Fraud,11
4254,284a00b0-aa08-4115-9538-cab1f596a36f,31-03-2024,05:38:01,8357.52,Flipkart,Hyderabad,Desktop,No,No,POS,Not Fraud,5
4255,fda1da48-4c4b-4138-92d9-e4bc5a27f6e8,13-03-2024,09:50:31,5833.51,Amazon,Jaipur,Mobile,No,No,Online,Not Fraud,9
4256,5b5f809b-94f7-4fa5-9302-083147e73ba0,30-01-2025,18:38:29,57.26,Flipkart,Jaipur,Mobile,No,No,Bank Transfer,Not Fraud,18
4257,80d7d7ca-e259-4b70-8098-56130a7c4114,26-09-2024,07:22:53,9350.39,Nykaa,Chennai,Mobile,No,No,ATM,Not Fraud,7
4258,6d773b2f-f01e-4c98-9f85-1dd0bd358182,15-07-2024,09:45:28,7297.7,Nykaa,Jaipur,Mobile,No,No,POS,Not Fraud,9
4259,525c39cd-fcef-4ce0-bf27-964778407abc,28-07-2024,23:05:49,4451.49,Zepto,Bangalore,Mobile,No,No,Bank Transfer,Not Fraud,23
4260,ad903da2-df86-446f-a76f-74e9b9bdadc1,23-01-2024,03:55:44,5709.75,Nykaa,Pune,Mobile,No,No,POS,Not Fraud,3
4261,7bd3554f-e429-4cdd-8925-dba7a326e561,26-02-2025,16:14:45,2329.88,Myntra,Mumbai,Mobile,No,No,ATM,Not Fraud,16
4262,5bc9beb6-4b96-4d26-aec7-dd25e409726c,05-01-2025,14:16:00,7296.56,BigBasket,Chennai,Desktop,No,No,ATM,Not Fraud,14
4263,eeeeaa0b-05c7-4b0e-949d-32db000b8291,16-12-2024,20:56:16,7260.94,Amazon,Jaipur,Mobile,No,No,ATM,Not Fraud,20
4264,2e37a1f5-a988-4e10-b02a-e1066a758da9,12-09-2024,04:10:50,1239.08,Zepto,Mumbai,Desktop,No,No,In-store,Not Fraud,4
4265,296070c4-8c18-4f5a-982b-33c90cc61094,14-03-2025,22:39:40,454.62,Amazon,Kolkata,Mobile,No,No,Bank Transfer,Not Fraud,22
4266,6c5ac57d-6255-48f1-852b-3fd0273d9485,09-08-2024,08:49:19,5389.16,Nykaa,Chennai,Mobile,No,No,Online,Not Fraud,8
4267,64eba014-0207-4ccb-b56d-7662f3029eb5,28-03-2024,04:20:56,9261.94,Blinkit,Bangalore,Desktop,No,No,Online,Not Fraud,4
4268,96b4b612-ff2e-4389-b89b-f468589c38ff,16-01-2025,04:21:47,5484.23,Nykaa,Bangalore,Mobile,No,No,In-store,Not Fraud,4
4269,8a9ac996-321f-4677-8396-7e1ee8f8b4b6,29-04-2025,16:54:04,5230.5,Amazon,Kolkata,Mobile,No,No,ATM,Not Fraud,16
4270,da92d636-025d-4520-9ee5-752d0819817b,24-08-2024,18:56:24,4588.9,Amazon,Hyderabad,Mobile,No,No,In-store,Not Fraud,18
4271,d839ad45-b1f9-4e18-94e7-b28331771041,03-05-2025,20:27:10,9417.13,Blinkit,Delhi,Mobile,No,No,Bank Transfer,Not Fraud,20
4272,943e874c-addb-4e83-a3d5-cfa9bf7c5635,14-12-2023,16:52:32,8559.65,BigBasket,Pune,Mobile,No,No,ATM,Not Fraud,16
4273,742bb372-7e0a-49e9-8674-aeddb4a0b98d,02-05-2025,01:36:59,6235.81,Amazon,Hyderabad,Tablet,No,No,POS,Not Fraud,1
4274,1d700da9-4bdd-4297-a2fa-0ae7b562cf28,30-05-2025,22:26:43,156.66,Myntra,Bangalore,Desktop,No,No,Bank Transfer,Not Fraud,22
4275,ed699b28-5029-4578-abfb-bc7ce7e92e24,25-07-2025,17:05:46,6969.31,Myntra,Delhi,Mobile,No,No,Online,Not Fraud,17
4276,f0e22184-b68a-4913-85c0-382750b9d174,24-11-2024,23:52:05,8847.13,Nykaa,Delhi,Mobile,No,No,ATM,Not Fraud,23
4277,75f95ed4-bffd-4e7b-b913-8889043c9866,01-12-2024,12:59:28,137.65,Zepto,Jaipur,Mobile,No,No,POS,Not Fraud,12
4278,aefc1c7b-7920-4c3e-9593-97b118470be8,23-12-2024,17:01:54,5219.04,Amazon,Bangalore,Mobile,No,No,POS,Not Fraud,17
4279,bf5e94f5-7144-4086-b8fb-70d2a089baf7,02-05-2024,14:19:27,9096.33,Nykaa,Hyderabad,Mobile,No,No,Bank Transfer,Not Fraud,14
4280,7016f1de-7c0e-48cc-8eeb-eac8fdc6fb7b,09-05-2025,08:59:27,4112.98,Zepto,Hyderabad,Mobile,No,No,Bank Transfer,Not Fraud,8
4281,1436916c-39e1-44df-bb2d-87750ad2b9c3,26-01-2025,08:17:30,6940.73,BigBasket,Mumbai,Mobile,No,No,In-store,Not Fraud,8
4282,6197b6bf-87f0-484c-b5e8-85bc2268185e,20-11-2023,18:42:32,9962.11,Nykaa,Mumbai,Desktop,No,No,POS,Not Fraud,18
4283,45054ff9-4b91-4c63-841d-d9e2a4509f10,24-08-2024,22:25:17,4275.08,Blinkit,Pune,Mobile,No,No,Online,Not Fraud,22
4284,e1ab63ae-7d1e-42e2-bf20-b33343d78140,11-08-2024,11:55:05,8568.07,Zepto,Jaipur,Desktop,No,No,Online,Not Fraud,11
4285,c9275e3b-4d89-4f3b-8547-da1060b29518,30-09-2023,05:31:19,6415.85,Myntra,Pune,Mobile,No,No,POS,Not Fraud,5
4286,ebd05e1c-29f3-4311-b23c-17cda9b21ae4,19-10-2023,05:35:04,8368.61,Zepto,Mumbai,Mobile,No,No,Online,Not Fraud,5
4287,31ea802b-82de-47a3-ab99-5c0395ce0d24,11-06-2024,13:27:50,4715.02,Myntra,Jaipur,Mobile,No,No,In-store,Not Fraud,13
4288,fc064fec-2c0f-45eb-968b-0a14a6c7e559,18-11-2024,10:23:36,8004.2,Myntra,Kolkata,Desktop,No,No,Bank Transfer,Not Fraud,10
4289,b98c0e34-3241-49ef-ae3a-f1485e3fc807,13-04-2024,08:30:34,9895.36,BigBasket,Hyderabad,Mobile,No,No,Online,Not Fraud,8
4290,960ef446-36ee-40ea-8005-a37789b9e2fc,29-11-2023,08:44:38,1607.7,BigBasket,Bangalore,Mobile,No,No,ATM,Not Fraud,8
4291,9a426c50-7678-4f9b-90ef-fd6959c345c4,15-01-2025,16:37:04,3394.93,Flipkart,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,16
4292,0e89a179-7249-4fb6-b09b-6ed7ab4a70b4,03-01-2025,05:56:40,8288.39,Amazon,Hyderabad,Desktop,No,No,Online,Not Fraud,5
4293,baba1320-0b5c-44c2-8ab0-8da41db676e5,18-09-2023,12:26:31,2771.49,Nykaa,Jaipur,Mobile,No,No,ATM,Not Fraud,12
4294,6b8036fc-126d-47c9-ae56-0ac497cc4c4a,19-07-2025,12:44:37,7188.55,Myntra,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,12
4295,74e6665d-7878-4f33-b54f-466f0fa3ebff,25-06-2025,13:56:45,620.32,Amazon,Delhi,Mobile,No,No,POS,Not Fraud,13
4296,61991c7d-6b22-46dd-84d1-f18b675c1bc2,24-01-2025,00:59:44,7193.7,Nykaa,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,0
4297,ff738adf-9079-43d2-bb29-2d71cf624459,22-11-2023,06:29:27,3016.4,Amazon,Chennai,Mobile,No,No,In-store,Not Fraud,6
4298,5d25b397-a424-46e4-aa70-c62a16ff0ada,28-05-2025,02:30:27,8007.68,Myntra,Bangalore,Mobile,No,No,ATM,Not Fraud,2
4299,ba868a6a-93f4-4664-93b0-5538c22e8dca,14-07-2025,14:06:33,7285.99,Zepto,Chennai,Desktop,No,No,ATM,Not Fraud,14
4300,8dba1f10-da9a-47b5-89c0-c65505d84481,12-10-2023,00:50:00,1922.59,Amazon,Bangalore,Mobile,No,No,In-store,Not Fraud,0
4301,a69d80aa-7c5d-4a5a-8c77-a191f7d870e6,21-02-2025,19:47:52,4634.8,BigBasket,Kolkata,Tablet,No,No,In-store,Not Fraud,19
4302,a9098665-3493-44f2-9e45-e3e3e3b2807a,22-12-2024,15:42:15,853.01,BigBasket,Chennai,Desktop,No,No,In-store,Not Fraud,15
4303,b1a89463-f061-440a-875c-790650b92a6b,12-10-2023,12:54:32,4056.7,BigBasket,Chennai,Mobile,No,No,POS,Not Fraud,12
4304,61700b95-55eb-4560-a96a-00db6e03938e,26-01-2024,11:49:55,9355.03,Nykaa,Jaipur,Desktop,No,No,Bank Transfer,Not Fraud,11
4305,60eebe26-cdb0-4e6d-a90b-4e20cf64c68d,06-04-2024,22:01:26,7008.82,Myntra,Mumbai,Desktop,No,No,ATM,Not Fraud,22
4306,2494e604-f28b-41c8-9a1e-58b6ecf1846a,09-11-2023,23:35:58,3044.3,Amazon,Kolkata,Mobile,No,No,In-store,Not Fraud,23
4307,c43b9fa2-18c4-4bed-be96-23e98f39dd09,15-05-2025,22:35:05,7564.11,Blinkit,Delhi,Mobile,No,No,Online,Not Fraud,22
4308,18951852-49e4-4abf-b642-2534b6c9b5d2,29-04-2025,09:19:25,920.55,Zepto,Mumbai,Tablet,No,No,In-store,Not Fraud,9
4309,e9933ed8-6b42-4500-bf38-83c5ee6ac791,15-07-2025,03:16:17,9901.89,Blinkit,Chennai,Desktop,No,No,ATM,Not Fraud,3
4310,95dc992f-20e8-4f31-8c26-943d830b282b,08-06-2025,07:23:01,7867.18,Amazon,Kolkata,Mobile,No,No,Online,Not Fraud,7
4311,ddb12405-bf1a-4def-84f3-bde7b152d82b,20-03-2024,08:04:26,2042.93,Amazon,Jaipur,Mobile,No,No,POS,Not Fraud,8
4312,e8366698-ea87-43da-ae02-59dc0f936223,01-04-2024,00:48:00,4517.89,Amazon,Pune,Mobile,No,No,Online,Not Fraud,0
4313,63d6a8bd-d373-460c-b0b5-c220fa2bdbd7,23-03-2024,21:16:44,8439.35,BigBasket,Pune,Mobile,No,No,ATM,Not Fraud,21
4314,5b422bf5-878c-4342-b74e-806747dcb987,19-09-2023,11:17:59,5143.18,Blinkit,Jaipur,Mobile,No,No,In-store,Not Fraud,11
4315,972719a2-3e3e-4ed4-ab30-d72934713fc2,05-04-2025,03:44:39,4457.06,Zepto,Bangalore,Mobile,No,No,POS,Not Fraud,3
4316,2a666630-d42b-41e0-9c20-e3adb1a2a0d5,07-08-2024,21:07:13,184.32,Zepto,Hyderabad,Mobile,No,No,Bank Transfer,Not Fraud,21
4317,9c2f5e9b-1861-4271-8503-de5a710b851f,03-06-2025,12:34:48,1745.33,BigBasket,Kolkata,Mobile,No,No,Online,Not Fraud,12
4318,60e62b48-ad39-4aa2-a96b-7220a79f5119,03-03-2024,09:45:45,9389.27,BigBasket,Delhi,Tablet,No,No,ATM,Not Fraud,9
4319,dfd9fc03-f927-4458-9e48-9115da63616b,23-04-2024,18:12:02,9034.62,Blinkit,Delhi,Mobile,No,No,ATM,Not Fraud,18
4320,d7ed47f6-7093-4b62-9314-847e6d770bfb,11-08-2023,14:33:00,2034.12,Nykaa,Delhi,Desktop,No,No,In-store,Not Fraud,14
4321,cd72b892-d58d-4db1-b842-a45c9897c9fe,14-02-2025,18:34:08,6580.2,BigBasket,Pune,Mobile,No,No,Online,Not Fraud,18
4322,ceb0b84f-8e9a-4b40-8418-cf182f2d40ee,02-06-2025,20:59:19,5336.82,Zepto,Jaipur,Mobile,No,No,ATM,Not Fraud,20
4323,ee28a25b-87ae-492b-9f31-f66481fa6b33,05-02-2025,05:55:27,8283.41,Blinkit,Bangalore,Mobile,No,No,POS,Not Fraud,5
4324,754e742e-8fdb-4504-bcda-4508fc242bef,11-06-2024,21:47:08,1003.97,Zepto,Jaipur,Mobile,No,No,In-store,Not Fraud,21
4325,4c786e73-f107-4867-afd2-9d2c3b22e41b,11-03-2024,03:44:01,4417.75,Amazon,Kolkata,Mobile,No,No,In-store,Not Fraud,3
4326,45e090dc-d8bb-40c3-8c2e-b10b26b3bd7c,03-10-2023,05:52:57,1922.77,Flipkart,Hyderabad,Mobile,No,No,Bank Transfer,Not Fraud,5
4327,dc116591-7715-4d3d-8c75-f4b328e75797,19-05-2024,02:56:17,6630.8,Flipkart,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,2
4328,25ff9465-399f-42e6-a2b5-8b97101f44de,26-08-2024,02:32:41,3243.26,Amazon,Chennai,Mobile,No,No,ATM,Not Fraud,2
4329,ae5959e2-21b7-435e-8ac1-3509554047ce,27-10-2023,21:48:28,5676.25,Flipkart,Jaipur,Mobile,No,No,Online,Not Fraud,21
4330,b5cc917b-b0c7-4def-847f-f2ba3e7f1223,24-03-2025,07:35:33,4325.75,Myntra,Kolkata,Mobile,No,No,Bank Transfer,Not Fraud,7
4331,3bfc2da8-fb81-457d-9da7-cbff18068a6d,10-05-2024,05:08:18,7674.84,Nykaa,Delhi,Tablet,No,No,In-store,Not Fraud,5
4332,6d82bfac-d4f2-42a4-8d63-b556d84f3523,10-03-2025,16:57:13,6014.96,Flipkart,Delhi,Mobile,No,No,In-store,Not Fraud,16
4333,a2820603-7ff1-4148-b48a-af5a6ff16af6,30-10-2024,19:14:17,2125.6,Flipkart,Pune,Tablet,No,No,In-store,Not Fraud,19
4334,1d43642f-55ec-47ff-9165-7081edab2e7a,13-03-2025,17:21:17,9462.9,Amazon,Delhi,Mobile,No,No,Bank Transfer,Not Fraud,17
4335,57b83fb2-90e9-4392-93fd-ce94346b9d97,22-10-2024,12:10:12,7725.23,Blinkit,Bangalore,Mobile,No,No,ATM,Not Fraud,12
4336,44660d98-f734-4193-9012-bba0fa4aa129,07-08-2023,02:16:04,5409.93,Flipkart,Bangalore,Mobile,No,No,ATM,Not Fraud,2
4337,ba02ff94-2b47-410a-bbc7-33f3306aabe1,18-11-2024,13:01:12,6456.12,Blinkit,Pune,Mobile,Yes,No,Bank Transfer,Not Fraud,13
4338,9fb5cac6-4e00-4b82-b1fb-ced8b1158417,12-01-2025,06:04:44,3969.95,Amazon,Jaipur,Mobile,No,No,ATM,Not Fraud,6
4339,c28893d6-7615-46b1-b23b-b981c71f45c0,22-01-2025,17:26:14,6270.52,Nykaa,Pune,Mobile,No,No,Bank Transfer,Not Fraud,17
4340,26efde85-a464-4556-a594-4ff351b38b87,15-06-2024,10:01:20,1142.65,Flipkart,Pune,Mobile,No,No,Online,Not Fraud,10
4341,ce76c1f9-6d74-45c9-96f5-c0721bb203d4,16-06-2024,00:34:24,1981.93,Amazon,Kolkata,Mobile,No,No,ATM,Not Fraud,0
4342,5052aa04-b42d-4abf-bb5e-88e25d99383b,19-02-2025,01:02:03,3971.28,BigBasket,Kolkata,Mobile,No,No,In-store,Not Fraud,1
4343,341aa99b-7591-4da2-873b-5adae5bae528,01-10-2023,11:27:01,1204.88,Flipkart,Bangalore,Mobile,No,No,POS,Not Fraud,11
4344,bb39f141-a9bf-467d-bc22-382e16c96a6e,26-10-2023,00:46:01,663.57,BigBasket,Pune,Mobile,No,No,In-store,Not Fraud,0
4345,bd2b3614-791c-472c-ad3d-66a203ce75b4,09-12-2024,01:43:11,7220.32,Flipkart,Hyderabad,Mobile,No,No,POS,Not Fraud,1
4346,0f4af94f-9e19-4541-ace6-b6af98c13ff4,17-06-2024,07:35:00,4173.85,Amazon,Pune,Mobile,No,No,POS,Not Fraud,7
4347,4816a76f-37d2-4b25-9649-c25b8ef2cdf5,13-06-2024,10:38:25,1935.91,Amazon,Mumbai,Mobile,No,No,POS,Not Fraud,10
4348,d78550a8-385a-4315-af68-6d4de4a55a45,06-05-2025,21:43:59,2242.54,BigBasket,Delhi,Desktop,No,No,ATM,Not Fraud,21
4349,7594146c-3a6b-4558-823c-f6f497d50a3c,09-08-2024,07:39:17,3835.03,Amazon,Hyderabad,Mobile,No,No,ATM,Not Fraud,7
4350,f699e110-cb77-4b65-89f9-07137bd3e94f,31-10-2024,02:38:04,1806,Zepto,Hyderabad,Tablet,No,No,Online,Not Fraud,2
4351,5c5dd7c1-795a-42ce-a6d1-82b6835c92bb,07-05-2024,08:19:08,1410.13,Amazon,Pune,Mobile,No,No,ATM,Not Fraud,8
4352,9290573c-4ac4-4062-834f-35153c4ed858,29-01-2024,16:56:24,6037.89,Nykaa,Hyderabad,Mobile,No,No,Online,Not Fraud,16
4353,ec2fb922-44d5-49bc-ae72-5b6865abca76,24-05-2025,21:52:10,7905.38,Myntra,Kolkata,Tablet,No,No,In-store,Not Fraud,21
4354,7824bc62-d740-4477-af10-174a7c8b8115,21-06-2025,19:03:18,8775.82,Blinkit,Bangalore,Mobile,No,No,Online,Not Fraud,19
4355,70761914-c658-4325-ade2-a134986d4276,17-11-2023,07:41:56,5261.08,Blinkit,Hyderabad,Mobile,No,No,POS,Not Fraud,7
4356,2c4d98a6-c019-4d7d-8b44-f5035ad7b4c0,14-07-2025,02:14:14,2422.55,Flipkart,Delhi,Mobile,No,No,Bank Transfer,Not Fraud,2
4357,5948a32b-ffbe-4b70-ad42-e31076eeec1e,28-11-2024,09:09:49,622.74,Flipkart,Delhi,Desktop,No,No,ATM,Not Fraud,9
4358,94e994c8-ef6b-409e-91a0-97fc33816e53,21-10-2024,15:33:56,4677.86,Zepto,Chennai,Mobile,No,No,Online,Not Fraud,15
4359,f6dfd2d1-6719-41f0-a720-2c077c0fec60,23-05-2025,16:25:21,6410.26,Myntra,Chennai,Mobile,No,No,POS,Not Fraud,16
4360,a3d732dd-5fc8-46f2-8028-58b9c9f289b9,05-06-2025,20:40:21,2357.68,Blinkit,Mumbai,Mobile,No,No,POS,Not Fraud,20
4361,668c5bc5-93ec-4d56-bfae-518c110b4e42,12-05-2024,20:56:07,1361.24,Flipkart,Delhi,Desktop,No,No,POS,Not Fraud,20
4362,4ea7c3c7-89d0-4cc7-aa69-812526828024,27-06-2025,07:31:41,6660.85,Zepto,Jaipur,Mobile,No,No,ATM,Not Fraud,7
4363,3ab32699-ec9d-462b-bc52-165fb259bab3,12-10-2023,04:57:05,3497.65,Zepto,Delhi,Tablet,No,No,Bank Transfer,Not Fraud,4
4364,2343e937-63dc-435f-8e89-a28bed4b8e90,06-02-2024,13:02:18,8771.11,Nykaa,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,13
4365,f0647e3a-76dd-4f20-b766-0c31d84f3e44,04-05-2024,00:41:24,3564.72,Nykaa,Hyderabad,Mobile,No,No,Online,Not Fraud,0
4366,afd2b247-8002-4cc0-a074-4a1a141c652a,11-11-2024,04:12:32,7229.94,Myntra,Jaipur,Mobile,No,No,Online,Not Fraud,4
4367,88f9d93d-3414-4a20-a218-9dac602701a9,29-04-2025,14:07:31,9969.2,Zepto,Bangalore,Desktop,No,No,Bank Transfer,Not Fraud,14
4368,7e1e0c08-47d8-483c-9180-6ee1e7779a65,03-02-2024,09:05:52,2668,BigBasket,Bangalore,Mobile,No,No,In-store,Not Fraud,9
4369,16e9b35d-359e-4b1d-833d-f1e7d79a0797,29-09-2023,13:19:37,467.84,BigBasket,Pune,Mobile,No,No,ATM,Not Fraud,13
4370,ed3922d1-6730-4022-9540-82aa53d664ed,20-12-2023,06:00:48,2695.79,Blinkit,Jaipur,Mobile,No,No,Bank Transfer,Not Fraud,6
4371,6a1b0726-fc27-4e50-b653-e7190355d7c5,22-02-2024,04:47:05,714.02,Zepto,Jaipur,Mobile,No,No,ATM,Not Fraud,4
4372,01d43ab6-061d-4221-9472-0c44c3b3af47,07-05-2025,04:09:38,6343.63,Flipkart,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,4
4373,8bb899d8-af84-46d0-a51d-e21f24e3f6d9,10-11-2024,23:46:04,1790.07,Blinkit,Delhi,Mobile,No,No,Online,Not Fraud,23
4374,98280096-1d0f-4292-b3b2-b017b31dd1d0,03-10-2024,15:15:13,1605.96,Amazon,Hyderabad,Tablet,No,No,Bank Transfer,Not Fraud,15
4375,5245a8f4-2513-41a1-8e84-d32d7fb323c2,20-07-2024,15:50:56,2083.23,Zepto,Bangalore,Mobile,No,No,Online,Not Fraud,15
4376,c1208b25-b1bf-47b2-b958-80b52a23e39b,05-06-2025,07:26:53,3943.97,BigBasket,Bangalore,Mobile,No,No,ATM,Not Fraud,7
4377,0dbcab5d-bfd6-444f-9744-6885ca58110b,26-02-2024,07:33:11,2452.68,Amazon,Mumbai,Desktop,Yes,No,ATM,Not Fraud,7
4378,95194927-9609-4eed-bfd5-2c78dab64c6a,28-06-2024,07:32:56,5100.93,Zepto,Chennai,Mobile,No,No,POS,Not Fraud,7
4379,9ee289be-7bf3-42f2-9f1e-716686494357,25-03-2024,10:52:15,4811.4,Amazon,Hyderabad,Mobile,No,No,ATM,Not Fraud,10
4380,54d5bf1a-323f-4834-9a24-78ae7517d819,28-11-2024,04:24:03,5350.88,Amazon,Kolkata,Mobile,Yes,No,POS,Not Fraud,4
4381,2cac5225-7ee0-42be-a55c-851dd9ac2fc3,08-05-2024,01:19:06,2777.01,Nykaa,Chennai,Mobile,No,No,POS,Not Fraud,1
4382,ce16d2f5-8f0f-455f-9cc6-21657ef292b5,05-09-2024,14:09:44,5066.46,Flipkart,Mumbai,Desktop,No,No,In-store,Not Fraud,14
4383,a60841a7-d369-46c1-a3eb-b742e6aa290e,15-10-2023,14:00:36,372.9,Flipkart,Kolkata,Mobile,Yes,No,Online,Not Fraud,14
4384,c2d11ceb-dfc4-49b2-842a-8ad15edb4974,24-02-2025,21:37:33,97.93,Zepto,Hyderabad,Mobile,No,No,POS,Not Fraud,21
4385,49515702-e282-4aa5-9554-6abda00b6815,24-04-2024,04:24:38,2278.02,Amazon,Hyderabad,Mobile,No,No,Bank Transfer,Not Fraud,4
4386,3dc5b8a3-8f90-46c7-8634-21cb8e85e22e,11-02-2024,13:42:43,8653.68,Blinkit,Delhi,Mobile,No,No,ATM,Not Fraud,13
4387,84d2999d-821c-4dfc-83de-d5117aac1ee3,28-09-2023,01:26:28,1313.56,Flipkart,Jaipur,Mobile,No,No,POS,Not Fraud,1
4388,c4a613d3-6f64-493e-9e66-f956cc28316f,06-06-2024,06:18:47,7573.78,Amazon,Jaipur,Mobile,No,No,Bank Transfer,Not Fraud,6
4389,238d8b17-d3d4-4b2a-bc41-435a9c86df17,25-05-2025,03:57:01,5932.48,Nykaa,Kolkata,Mobile,No,No,ATM,Not Fraud,3
4390,93450e63-9e33-4272-aa9e-ce79113f6da2,16-07-2025,19:44:27,8787.92,Zepto,Pune,Desktop,No,No,POS,Not Fraud,19
4391,1e9006d1-4630-42a5-9196-aa9f19da95c5,03-10-2023,17:10:15,9708.98,Flipkart,Hyderabad,Mobile,No,No,Bank Transfer,Not Fraud,17
4392,5d9f7375-4b78-42fb-9ab8-736aa5891702,18-07-2025,12:08:48,7667.41,Myntra,Kolkata,Mobile,No,No,ATM,Not Fraud,12
4393,99613143-2e05-4ac8-bac6-1191c157a6f4,11-09-2023,06:51:22,6492.1,Zepto,Kolkata,Desktop,No,No,Online,Not Fraud,6
4394,0f9e0714-5acc-4a2c-8f08-5eb7b1256b36,22-08-2024,12:24:22,9258.42,Myntra,Kolkata,Desktop,No,No,Online,Not Fraud,12
4395,a85ecc52-c23f-4ad0-9fba-83bf78fd5ac7,02-12-2024,13:03:35,8232.79,Blinkit,Hyderabad,Mobile,No,No,POS,Not Fraud,13
4396,022f46e1-4242-4ba8-ac88-d3320770744d,24-05-2025,07:22:21,9480.41,Zepto,Chennai,Mobile,No,No,POS,Not Fraud,7
4397,8cd16dd5-422d-4734-a7dd-8440931b5142,22-02-2025,20:34:33,7587.25,Flipkart,Jaipur,Desktop,No,No,Online,Not Fraud,20
4398,e85f2c07-f3f8-47b6-b6f3-83279419ed08,15-08-2023,08:14:25,3259.34,Amazon,Jaipur,Mobile,No,No,Online,Not Fraud,8
4399,b3edc888-d260-491d-be38-852d89a8b6b2,15-09-2024,00:16:52,2161.31,Amazon,Kolkata,Tablet,No,No,Bank Transfer,Not Fraud,0
4400,58a1d2e3-0758-4143-84c6-8f89f53475aa,15-06-2024,01:18:14,5950.67,Blinkit,Mumbai,Mobile,No,No,ATM,Not Fraud,1
4401,92b8f3a0-9a5d-47c6-aac1-37dea107d517,27-10-2023,07:48:33,8079.12,Amazon,Jaipur,Tablet,Yes,No,Bank Transfer,Not Fraud,7
4402,2d85a5b3-e5ff-46df-a30b-1ca82e96af2c,03-03-2025,03:53:54,9380.41,Zepto,Pune,Mobile,No,No,POS,Not Fraud,3
4403,1c2fb4de-e9e8-4107-9124-0011e9cfbddd,12-01-2024,16:58:52,9448.52,Flipkart,Kolkata,Mobile,No,No,POS,Not Fraud,16
4404,37741628-41d8-411f-af29-cb37bf1ee918,21-11-2023,18:15:46,3303.65,Myntra,Pune,Mobile,No,No,ATM,Not Fraud,18
4405,af96ac5c-5af0-4f16-992d-779af96e1f52,25-02-2025,23:53:05,5968.02,Blinkit,Bangalore,Desktop,No,No,ATM,Not Fraud,23
4406,6c904a88-e56e-408d-8938-f362bf3e1ca4,23-02-2025,06:23:15,5352.12,Flipkart,Pune,Mobile,Yes,No,POS,Not Fraud,6
4407,363c173a-5491-4463-9290-dfc8d532f3cb,07-06-2024,15:01:11,1075.56,Nykaa,Chennai,Desktop,No,No,Bank Transfer,Not Fraud,15
4408,99534f4b-8059-4a4f-940b-68a7973bd256,22-10-2024,20:55:05,6757.54,BigBasket,Pune,Tablet,No,No,POS,Not Fraud,20
4409,1cf56390-ad86-4a39-a017-3bc5ff7f43fb,22-07-2024,10:12:57,1062.46,Amazon,Bangalore,Tablet,No,No,Bank Transfer,Not Fraud,10
4410,05827149-7039-45ee-a120-f8edd7c1d0ba,12-05-2025,08:03:23,4750.14,Flipkart,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,8
4411,be5f7150-b4b8-4bb5-9202-5dbad97823a1,13-06-2025,12:37:14,133.28,Zepto,Pune,Mobile,No,No,In-store,Not Fraud,12
4412,329c30db-e2c2-4376-ac85-31cf5abdcbf1,06-02-2025,17:22:08,7010.9,Amazon,Hyderabad,Tablet,No,No,POS,Not Fraud,17
4413,2540f57e-ccb7-4edc-ab8f-41e2fd4935db,10-06-2025,15:06:28,722.03,Myntra,Kolkata,Desktop,No,No,In-store,Not Fraud,15
4414,7becc85e-b51f-4b14-9979-33ac3c426928,20-03-2024,14:28:54,6483.11,Blinkit,Delhi,Mobile,No,No,Online,Not Fraud,14
4415,bc4a4fdc-04b3-4d68-b9c1-2aa68f368084,19-08-2023,21:23:27,2225.16,Amazon,Hyderabad,Mobile,No,No,POS,Not Fraud,21
4416,26f83b1a-acb0-48c6-a3c2-9b642cb77c2d,09-04-2025,23:20:07,6598.62,Flipkart,Chennai,Desktop,No,No,POS,Not Fraud,23
4417,9539fd43-1d21-45eb-a2aa-4fe4e0aa59ee,22-04-2025,09:28:27,2514.39,Myntra,Mumbai,Mobile,No,No,ATM,Not Fraud,9
4418,c7132ace-48bd-48cf-b4bc-b080b92304db,09-03-2024,05:58:58,3712.04,Nykaa,Hyderabad,Mobile,No,No,In-store,Not Fraud,5
4419,c6504a74-e626-4c5f-b6a5-18ae51098cf3,26-12-2024,14:04:57,663.8,Zepto,Pune,Mobile,No,No,In-store,Not Fraud,14
4420,3f4b53a8-7560-43db-a1e3-a580ad1a6503,14-09-2023,14:37:06,2772.22,Flipkart,Jaipur,Tablet,No,No,Bank Transfer,Not Fraud,14
4421,03788915-6431-412e-8fb8-139fe750fb7c,26-01-2025,21:53:33,2096.23,BigBasket,Hyderabad,Mobile,No,No,POS,Not Fraud,21
4422,c43fdb98-d68f-4e5c-882e-d7fc4bf51f80,28-06-2024,11:01:30,9735.76,Nykaa,Mumbai,Mobile,No,No,In-store,Not Fraud,11
